抽せん日,year,month,day,dayofweek,一致数_label,信頼度,pred_1,pred_2,pred_3,pred_4,pred_len,pred_sum,pred_min,pred_max,pred_range,pred_mean,pred_std,true_1,true_2,true_3,true_4,true_len,true_sum,true_min,true_max,true_range,true_mean,true_std,match_count_calc,hit_flag,model_Diffusion,model_Forced3Match,model_ForcedStraight,model_PPO,model_Self,model_Synthetic,pred_idx_予測1,pred_idx_予測2,pred_idx_予測3,pred_idx_予測4
1995-04-14,1995,4,14,4,2,1.1766,2,2,7,9,4,20,2,9,7,5.0,3.082207001484488,9,8,7,5,4,29,5,9,4,7.25,1.479019945774904,2,True,False,False,False,False,True,False,False,False,False,True
1995-04-18,1995,4,18,1,2,1.1482,0,1,2,6,4,9,0,6,6,2.25,2.277608394786075,5,0,3,1,4,9,0,5,5,2.25,1.920286436967152,2,True,False,False,False,True,False,False,True,False,False,False
1995-04-18,1995,4,18,1,4,1.2297,0,1,3,5,4,9,0,5,5,2.25,1.920286436967152,5,0,3,1,4,9,0,5,5,2.25,1.920286436967152,4,True,False,False,True,False,False,False,False,True,False,False
1995-04-18,1995,4,18,1,2,1.1938,0,2,4,5,4,11,0,5,5,2.75,1.920286436967152,5,0,3,1,4,9,0,5,5,2.25,1.920286436967152,2,True,False,False,False,False,True,False,False,False,True,False
1995-04-18,1995,4,18,1,1,1.1827,3,4,6,7,4,20,3,7,4,5.0,1.5811388300841898,5,0,3,1,4,9,0,5,5,2.25,1.920286436967152,1,True,False,False,False,False,True,False,False,False,False,True
1995-04-21,1995,4,21,4,0,1.1076,1,5,8,9,4,23,1,9,8,5.75,3.112474899497183,4,7,4,2,4,17,2,7,5,4.25,1.7853571071357126,0,False,False,False,False,True,False,False,True,False,False,False
1995-04-21,1995,4,21,4,4,1.2218,2,4,4,7,4,17,2,7,5,4.25,1.7853571071357126,4,7,4,2,4,17,2,7,5,4.25,1.7853571071357126,4,True,False,True,False,False,False,False,False,True,False,False
1995-04-21,1995,4,21,4,2,1.1802,3,4,6,7,4,20,3,7,4,5.0,1.5811388300841898,4,7,4,2,4,17,2,7,5,4.25,1.7853571071357126,2,True,False,False,False,False,True,False,False,False,True,False
1995-04-21,1995,4,21,4,2,1.1723,2,2,7,9,4,20,2,9,7,5.0,3.082207001484488,4,7,4,2,4,17,2,7,5,4.25,1.7853571071357126,2,True,False,False,False,False,True,False,False,False,False,True
1995-04-25,1995,4,25,1,1,1.1689,0,2,5,6,4,13,0,6,6,3.25,2.384848003542364,5,5,4,3,4,17,3,5,2,4.25,0.82915619758885,1,True,False,False,False,True,False,False,True,False,False,False
1995-04-25,1995,4,25,1,4,1.2389,3,4,5,5,4,17,3,5,2,4.25,0.82915619758885,5,5,4,3,4,17,3,5,2,4.25,0.82915619758885,4,True,False,False,True,False,False,False,False,True,False,False
1995-04-25,1995,4,25,1,2,1.1948,0,2,4,5,4,11,0,5,5,2.75,1.920286436967152,5,5,4,3,4,17,3,5,2,4.25,0.82915619758885,2,True,False,False,False,False,True,False,False,False,True,False
1995-04-25,1995,4,25,1,2,1.1815,3,4,6,7,4,20,3,7,4,5.0,1.5811388300841898,5,5,4,3,4,17,3,5,2,4.25,0.82915619758885,2,True,False,False,False,False,True,False,False,False,False,True
1995-04-28,1995,4,28,4,3,1.1182,6,7,8,9,4,30,6,9,3,7.5,1.118033988749895,9,4,7,6,4,26,4,9,5,6.5,1.8027756377319946,3,True,False,False,False,True,False,False,True,False,False,False
1995-04-28,1995,4,28,4,4,1.2237,4,6,7,9,4,26,4,9,5,6.5,1.8027756377319946,9,4,7,6,4,26,4,9,5,6.5,1.8027756377319946,4,True,False,False,True,False,False,False,False,True,False,False
1995-04-28,1995,4,28,4,1,1.1962,0,2,4,5,4,11,0,5,5,2.75,1.920286436967152,9,4,7,6,4,26,4,9,5,6.5,1.8027756377319946,1,True,False,False,False,False,True,False,False,False,True,False
1995-04-28,1995,4,28,4,3,1.1819,3,4,6,7,4,20,3,7,4,5.0,1.5811388300841898,9,4,7,6,4,26,4,9,5,6.5,1.8027756377319946,3,True,False,False,False,False,True,False,False,False,False,True
1995-05-02,1995,5,2,1,2,1.1307,2,3,5,8,4,18,2,8,6,4.5,2.29128784747792,9,1,2,5,4,17,1,9,8,4.25,3.112474899497183,2,True,False,False,False,True,False,False,True,False,False,False
1995-05-02,1995,5,2,1,4,1.2172,1,2,5,9,4,17,1,9,8,4.25,3.112474899497183,9,1,2,5,4,17,1,9,8,4.25,3.112474899497183,4,True,False,False,True,False,False,False,False,True,False,False
1995-05-02,1995,5,2,1,2,1.1966,0,2,4,5,4,11,0,5,5,2.75,1.920286436967152,9,1,2,5,4,17,1,9,8,4.25,3.112474899497183,2,True,False,False,False,False,True,False,False,False,True,False
1995-05-02,1995,5,2,1,0,1.1801,3,4,6,7,4,20,3,7,4,5.0,1.5811388300841898,9,1,2,5,4,17,1,9,8,4.25,3.112474899497183,0,False,False,False,False,False,True,False,False,False,False,True
1995-05-05,1995,5,5,4,2,1.1402,3,4,6,7,4,20,3,7,4,5.0,1.5811388300841898,5,0,7,4,4,16,0,7,7,4.0,2.5495097567963922,2,True,False,False,False,True,False,False,True,False,False,False
1995-05-05,1995,5,5,4,4,1.2389,0,4,5,7,4,16,0,7,7,4.0,2.5495097567963922,5,0,7,4,4,16,0,7,7,4.0,2.5495097567963922,4,True,False,False,True,False,False,False,False,True,False,False
1995-05-05,1995,5,5,4,3,1.1962,0,2,4,5,4,11,0,5,5,2.75,1.920286436967152,5,0,7,4,4,16,0,7,7,4.0,2.5495097567963922,3,True,False,False,False,False,True,False,False,False,True,False
1995-05-05,1995,5,5,4,2,1.1694,0,1,4,9,4,14,0,9,9,3.5,3.5,5,0,7,4,4,16,0,7,7,4.0,2.5495097567963922,2,True,False,False,False,False,True,False,False,False,False,True
1995-05-09,1995,5,9,1,1,1.1562,2,3,4,6,4,15,2,6,4,3.75,1.479019945774904,6,9,1,0,4,16,0,9,9,4.0,3.6742346141747673,1,True,False,False,False,True,False,False,True,False,False,False
1995-05-09,1995,5,9,1,4,1.2146,0,1,6,9,4,16,0,9,9,4.0,3.6742346141747673,6,9,1,0,4,16,0,9,9,4.0,3.6742346141747673,4,True,False,False,True,False,False,False,False,True,False,False
1995-05-09,1995,5,9,1,1,1.1949,0,2,4,5,4,11,0,5,5,2.75,1.920286436967152,6,9,1,0,4,16,0,9,9,4.0,3.6742346141747673,1,True,False,False,False,False,True,False,False,False,True,False
1995-05-09,1995,5,9,1,1,1.1802,3,4,6,7,4,20,3,7,4,5.0,1.5811388300841898,6,9,1,0,4,16,0,9,9,4.0,3.6742346141747673,1,True,False,False,False,False,True,False,False,False,False,True
1995-05-12,1995,5,12,4,1,1.1254,1,4,6,9,4,20,1,9,8,5.0,2.9154759474226504,0,0,2,1,4,3,0,2,2,0.75,0.82915619758885,1,True,False,False,False,True,False,False,True,False,False,False
1995-05-12,1995,5,12,4,4,1.2263,0,0,1,2,4,3,0,2,2,0.75,0.82915619758885,0,0,2,1,4,3,0,2,2,0.75,0.82915619758885,4,True,False,False,True,False,False,False,False,True,False,False
1995-05-12,1995,5,12,4,2,1.1951,0,2,4,5,4,11,0,5,5,2.75,1.920286436967152,0,0,2,1,4,3,0,2,2,0.75,0.82915619758885,2,True,False,False,False,False,True,False,False,False,True,False
1995-05-12,1995,5,12,4,1,1.1734,2,2,7,9,4,20,2,9,7,5.0,3.082207001484488,0,0,2,1,4,3,0,2,2,0.75,0.82915619758885,1,True,False,False,False,False,True,False,False,False,False,True
1995-05-16,1995,5,16,1,4,1.1986,5,7,8,9,4,29,5,9,4,7.25,1.479019945774904,7,5,9,8,4,29,5,9,4,7.25,1.479019945774904,4,True,False,True,False,False,False,False,True,False,False,False
1995-05-16,1995,5,16,1,1,1.1965,0,2,4,5,4,11,0,5,5,2.75,1.920286436967152,7,5,9,8,4,29,5,9,4,7.25,1.479019945774904,1,True,False,False,False,False,True,False,False,True,False,False
1995-05-16,1995,5,16,1,1,1.1801,3,4,6,7,4,20,3,7,4,5.0,1.5811388300841898,7,5,9,8,4,29,5,9,4,7.25,1.479019945774904,1,True,False,False,False,False,True,False,False,False,True,False
1995-05-16,1995,5,16,1,2,1.1722,2,2,7,9,4,20,2,9,7,5.0,3.082207001484488,7,5,9,8,4,29,5,9,4,7.25,1.479019945774904,2,True,False,False,False,False,True,False,False,False,False,True
1995-05-19,1995,5,19,4,2,1.1467,0,2,3,6,4,11,0,6,6,2.75,2.165063509461097,5,0,5,3,4,13,0,5,5,3.25,2.0463381929681126,2,True,False,False,False,True,False,False,True,False,False,False
1995-05-19,1995,5,19,4,4,1.2336,0,3,5,5,4,13,0,5,5,3.25,2.0463381929681126,5,0,5,3,4,13,0,5,5,3.25,2.0463381929681126,4,True,False,True,False,False,False,False,False,True,False,False
1995-05-19,1995,5,19,4,2,1.1962,0,2,4,5,4,11,0,5,5,2.75,1.920286436967152,5,0,5,3,4,13,0,5,5,3.25,2.0463381929681126,2,True,False,False,False,False,True,False,False,False,True,False
1995-05-19,1995,5,19,4,1,1.1802,3,4,6,7,4,20,3,7,4,5.0,1.5811388300841898,5,0,5,3,4,13,0,5,5,3.25,2.0463381929681126,1,True,False,False,False,False,True,False,False,False,False,True
1995-05-23,1995,5,23,1,1,1.1335,0,1,3,5,4,9,0,5,5,2.25,1.920286436967152,9,0,4,0,4,13,0,9,9,3.25,3.6996621467371855,1,True,False,False,False,True,False,False,True,False,False,False
1995-05-23,1995,5,23,1,4,1.2328,0,0,4,9,4,13,0,9,9,3.25,3.6996621467371855,9,0,4,0,4,13,0,9,9,3.25,3.6996621467371855,4,True,False,False,True,False,False,False,False,True,False,False
1995-05-23,1995,5,23,1,1,1.1764,3,4,6,7,4,20,3,7,4,5.0,1.5811388300841898,9,0,4,0,4,13,0,9,9,3.25,3.6996621467371855,1,True,False,False,False,False,True,False,False,False,True,False
1995-05-23,1995,5,23,1,1,1.1725,2,2,7,9,4,20,2,9,7,5.0,3.082207001484488,9,0,4,0,4,13,0,9,9,3.25,3.6996621467371855,1,True,False,False,False,False,True,False,False,False,False,True
1995-05-26,1995,5,26,4,2,1.1309,1,2,5,9,4,17,1,9,8,4.25,3.112474899497183,3,8,9,5,4,25,3,9,6,6.25,2.384848003542364,2,True,False,False,False,True,False,False,True,False,False,False
1995-05-26,1995,5,26,4,4,1.1988,3,5,8,9,4,25,3,9,6,6.25,2.384848003542364,3,8,9,5,4,25,3,9,6,6.25,2.384848003542364,4,True,False,False,True,False,False,False,False,True,False,False
1995-05-26,1995,5,26,4,1,1.1965,0,2,4,5,4,11,0,5,5,2.75,1.920286436967152,3,8,9,5,4,25,3,9,6,6.25,2.384848003542364,1,True,False,False,False,False,True,False,False,False,True,False
1995-05-26,1995,5,26,4,1,1.175,3,4,6,7,4,20,3,7,4,5.0,1.5811388300841898,3,8,9,5,4,25,3,9,6,6.25,2.384848003542364,1,True,False,False,False,False,True,False,False,False,False,True
1995-05-30,1995,5,30,1,2,1.1437,0,1,2,6,4,9,0,6,6,2.25,2.277608394786075,6,7,8,0,4,21,0,8,8,5.25,3.112474899497183,2,True,False,False,False,True,False,False,True,False,False,False
1995-05-30,1995,5,30,1,4,1.2127,0,6,7,8,4,21,0,8,8,5.25,3.112474899497183,6,7,8,0,4,21,0,8,8,5.25,3.112474899497183,4,True,False,False,True,False,False,False,False,True,False,False
1995-05-30,1995,5,30,1,1,1.1964,0,2,4,5,4,11,0,5,5,2.75,1.920286436967152,6,7,8,0,4,21,0,8,8,5.25,3.112474899497183,1,True,False,False,False,False,True,False,False,False,True,False
1995-05-30,1995,5,30,1,2,1.1763,3,4,6,7,4,20,3,7,4,5.0,1.5811388300841898,6,7,8,0,4,21,0,8,8,5.25,3.112474899497183,2,True,False,False,False,False,True,False,False,False,False,True
1995-06-02,1995,6,2,4,2,1.1361,1,2,5,9,4,17,1,9,8,4.25,3.112474899497183,9,9,8,1,4,27,1,9,8,6.75,3.344772040064913,2,True,False,False,False,True,False,False,True,False,False,False
1995-06-02,1995,6,2,4,0,1.1964,0,2,4,5,4,11,0,5,5,2.75,1.920286436967152,9,9,8,1,4,27,1,9,8,6.75,3.344772040064913,0,False,False,False,False,False,True,False,False,True,False,False
1995-06-02,1995,6,2,4,1,1.1736,2,2,7,9,4,20,2,9,7,5.0,3.082207001484488,9,9,8,1,4,27,1,9,8,6.75,3.344772040064913,1,True,False,False,False,False,True,False,False,False,True,False
1995-06-02,1995,6,2,4,0,1.1726,3,4,6,7,4,20,3,7,4,5.0,1.5811388300841898,9,9,8,1,4,27,1,9,8,6.75,3.344772040064913,0,False,False,False,False,False,True,False,False,False,False,True
1995-06-06,1995,6,6,1,0,1.1565,0,2,4,5,4,11,0,5,5,2.75,1.920286436967152,1,3,9,8,4,21,1,9,8,5.25,3.344772040064913,0,False,False,False,False,True,False,False,True,False,False,False
1995-06-06,1995,6,6,1,4,1.1924,1,3,8,9,4,21,1,9,8,5.25,3.344772040064913,1,3,9,8,4,21,1,9,8,5.25,3.344772040064913,4,True,False,False,True,False,False,False,False,True,False,False
1995-06-06,1995,6,6,1,1,1.1761,2,2,7,9,4,20,2,9,7,5.0,3.082207001484488,1,3,9,8,4,21,1,9,8,5.25,3.344772040064913,1,True,False,False,False,False,True,False,False,False,True,False
1995-06-06,1995,6,6,1,1,1.1726,3,4,6,7,4,20,3,7,4,5.0,1.5811388300841898,1,3,9,8,4,21,1,9,8,5.25,3.344772040064913,1,True,False,False,False,False,True,False,False,False,False,True
1995-06-09,1995,6,9,4,3,1.1565,0,2,4,5,4,11,0,5,5,2.75,1.920286436967152,3,0,4,2,4,9,0,4,4,2.25,1.479019945774904,3,True,False,False,False,True,False,False,True,False,False,False
1995-06-09,1995,6,9,4,4,1.2315,0,2,3,4,4,9,0,4,4,2.25,1.479019945774904,3,0,4,2,4,9,0,4,4,2.25,1.479019945774904,4,True,False,False,True,False,False,False,False,True,False,False
1995-06-09,1995,6,9,4,1,1.1764,2,2,7,9,4,20,2,9,7,5.0,3.082207001484488,3,0,4,2,4,9,0,4,4,2.25,1.479019945774904,1,True,False,False,False,False,True,False,False,False,True,False
1995-06-09,1995,6,9,4,2,1.1725,3,4,6,7,4,20,3,7,4,5.0,1.5811388300841898,3,0,4,2,4,9,0,4,4,2.25,1.479019945774904,2,True,False,False,False,False,True,False,False,False,False,True
1995-06-13,1995,6,13,1,1,1.1912,0,2,4,5,4,11,0,5,5,2.75,1.920286436967152,8,8,8,5,4,29,5,8,3,7.25,1.299038105676658,1,True,False,False,False,False,True,False,True,False,False,False
1995-06-13,1995,6,13,1,4,1.1933,5,8,8,8,4,29,5,8,3,7.25,1.299038105676658,8,8,8,5,4,29,5,8,3,7.25,1.299038105676658,4,True,False,False,True,False,False,False,False,True,False,False
1995-06-13,1995,6,13,1,0,1.1724,3,4,6,7,4,20,3,7,4,5.0,1.5811388300841898,8,8,8,5,4,29,5,8,3,7.25,1.299038105676658,0,False,False,False,False,False,True,False,False,False,True,False
1995-06-13,1995,6,13,1,0,1.1698,2,2,7,9,4,20,2,9,7,5.0,3.082207001484488,8,8,8,5,4,29,5,8,3,7.25,1.299038105676658,0,False,False,False,False,False,True,False,False,False,False,True
1995-06-16,1995,6,16,4,2,1.1348,4,6,7,9,4,26,4,9,5,6.5,1.8027756377319946,6,3,7,3,4,19,3,7,4,4.75,1.7853571071357126,2,True,False,False,False,True,False,False,True,False,False,False
1995-06-16,1995,6,16,4,4,1.2155,3,3,6,7,4,19,3,7,4,4.75,1.7853571071357126,6,3,7,3,4,19,3,7,4,4.75,1.7853571071357126,4,True,False,False,True,False,False,False,False,True,False,False
1995-06-16,1995,6,16,4,0,1.1898,0,2,4,5,4,11,0,5,5,2.75,1.920286436967152,6,3,7,3,4,19,3,7,4,4.75,1.7853571071357126,0,False,False,False,False,False,True,False,False,False,True,False
1995-06-16,1995,6,16,4,3,1.1724,3,4,6,7,4,20,3,7,4,5.0,1.5811388300841898,6,3,7,3,4,19,3,7,4,4.75,1.7853571071357126,3,True,False,False,False,False,True,False,False,False,False,True
1995-06-20,1995,6,20,1,1,1.1345,1,2,5,9,4,17,1,9,8,4.25,3.112474899497183,7,8,8,2,4,25,2,8,6,6.25,2.48746859276655,1,True,False,False,False,True,False,False,True,False,False,False
1995-06-20,1995,6,20,1,4,1.2042,2,7,8,8,4,25,2,8,6,6.25,2.48746859276655,7,8,8,2,4,25,2,8,6,6.25,2.48746859276655,4,True,False,False,True,False,False,False,False,True,False,False
1995-06-20,1995,6,20,1,1,1.1898,0,2,4,5,4,11,0,5,5,2.75,1.920286436967152,7,8,8,2,4,25,2,8,6,6.25,2.48746859276655,1,True,False,False,False,False,True,False,False,False,True,False
1995-06-20,1995,6,20,1,1,1.171,3,4,6,7,4,20,3,7,4,5.0,1.5811388300841898,7,8,8,2,4,25,2,8,6,6.25,2.48746859276655,1,True,False,False,False,False,True,False,False,False,False,True
1995-06-23,1995,6,23,4,1,1.1359,0,1,4,9,4,14,0,9,9,3.5,3.5,5,6,0,8,4,19,0,8,8,4.75,2.947456530637899,1,True,False,False,False,True,False,False,True,False,False,False
1995-06-23,1995,6,23,4,4,1.2337,0,5,6,8,4,19,0,8,8,4.75,2.947456530637899,5,6,0,8,4,19,0,8,8,4.75,2.947456530637899,4,True,False,False,True,False,False,False,False,True,False,False
1995-06-23,1995,6,23,4,2,1.1897,0,2,4,5,4,11,0,5,5,2.75,1.920286436967152,5,6,0,8,4,19,0,8,8,4.75,2.947456530637899,2,True,False,False,False,False,True,False,False,False,True,False
1995-06-23,1995,6,23,4,2,1.1734,5,7,8,9,4,29,5,9,4,7.25,1.479019945774904,5,6,0,8,4,19,0,8,8,4.75,2.947456530637899,2,True,False,False,False,False,True,False,False,False,False,True
1995-06-27,1995,6,27,1,2,1.1354,0,2,3,4,4,9,0,4,4,2.25,1.479019945774904,9,1,2,3,4,15,1,9,8,3.75,3.112474899497183,2,True,False,False,False,True,False,False,True,False,False,False
1995-06-27,1995,6,27,1,4,1.2036,1,2,3,9,4,15,1,9,8,3.75,3.112474899497183,9,1,2,3,4,15,1,9,8,3.75,3.112474899497183,4,True,False,True,False,False,False,False,False,True,False,False
1995-06-27,1995,6,27,1,1,1.1885,0,2,4,5,4,11,0,5,5,2.75,1.920286436967152,9,1,2,3,4,15,1,9,8,3.75,3.112474899497183,1,True,False,False,False,False,True,False,False,False,True,False
1995-06-27,1995,6,27,1,1,1.1738,5,7,8,9,4,29,5,9,4,7.25,1.479019945774904,9,1,2,3,4,15,1,9,8,3.75,3.112474899497183,1,True,False,False,False,False,True,False,False,False,False,True
1995-06-30,1995,6,30,4,0,1.1375,0,0,1,2,4,3,0,2,2,0.75,0.82915619758885,8,8,4,4,4,24,4,8,4,6.0,2.0,0,False,True,False,False,False,False,False,True,False,False,False
1995-06-30,1995,6,30,4,1,1.1893,0,2,4,5,4,11,0,5,5,2.75,1.920286436967152,8,8,4,4,4,24,4,8,4,6.0,2.0,1,True,False,False,False,False,True,False,False,True,False,False
1995-06-30,1995,6,30,4,1,1.1723,5,7,8,9,4,29,5,9,4,7.25,1.479019945774904,8,8,4,4,4,24,4,8,4,6.0,2.0,1,True,False,False,False,False,True,False,False,False,True,False
1995-06-30,1995,6,30,4,1,1.1723,3,4,6,7,4,20,3,7,4,5.0,1.5811388300841898,8,8,4,4,4,24,4,8,4,6.0,2.0,1,True,False,False,False,False,True,False,False,False,False,True
1995-07-04,1995,7,4,1,4,1.1982,1,8,9,9,4,27,1,9,8,6.75,3.344772040064913,9,8,1,9,4,27,1,9,8,6.75,3.344772040064913,4,True,False,True,False,False,False,False,True,False,False,False
1995-07-04,1995,7,4,1,0,1.1883,0,2,4,5,4,11,0,5,5,2.75,1.920286436967152,9,8,1,9,4,27,1,9,8,6.75,3.344772040064913,0,False,False,False,False,False,True,False,False,True,False,False
1995-07-04,1995,7,4,1,2,1.1747,5,7,8,9,4,29,5,9,4,7.25,1.479019945774904,9,8,1,9,4,27,1,9,8,6.75,3.344772040064913,2,True,False,False,False,False,True,False,False,False,True,False
1995-07-04,1995,7,4,1,0,1.1712,3,4,6,7,4,20,3,7,4,5.0,1.5811388300841898,9,8,1,9,4,27,1,9,8,6.75,3.344772040064913,0,False,False,False,False,False,True,False,False,False,False,True
1995-07-07,1995,7,7,4,0,1.132,3,4,6,7,4,20,3,7,4,5.0,1.5811388300841898,2,0,9,8,4,19,0,9,9,4.75,3.832427429188973,0,False,False,False,False,True,False,False,True,False,False,False
1995-07-07,1995,7,7,4,4,1.2262,0,2,8,9,4,19,0,9,9,4.75,3.832427429188973,2,0,9,8,4,19,0,9,9,4.75,3.832427429188973,4,True,False,False,True,False,False,False,False,True,False,False
1995-07-07,1995,7,7,4,2,1.1764,5,7,8,9,4,29,5,9,4,7.25,1.479019945774904,2,0,9,8,4,19,0,9,9,4.75,3.832427429188973,2,True,False,False,False,False,True,False,False,False,True,False
1995-07-07,1995,7,7,4,2,1.1696,2,2,7,9,4,20,2,9,7,5.0,3.082207001484488,2,0,9,8,4,19,0,9,9,4.75,3.832427429188973,2,True,False,False,False,False,True,False,False,False,False,True
1995-07-11,1995,7,11,1,1,1.132,3,4,6,7,4,20,3,7,4,5.0,1.5811388300841898,4,8,8,1,4,21,1,8,7,5.25,2.947456530637899,1,True,False,False,False,True,False,False,True,False,False,False
1995-07-11,1995,7,11,1,4,1.2158,1,4,8,8,4,21,1,8,7,5.25,2.947456530637899,4,8,8,1,4,21,1,8,7,5.25,2.947456530637899,4,True,False,False,True,False,False,False,False,True,False,False
1995-07-11,1995,7,11,1,1,1.1872,0,2,4,5,4,11,0,5,5,2.75,1.920286436967152,4,8,8,1,4,21,1,8,7,5.25,2.947456530637899,1,True,False,False,False,False,True,False,False,False,True,False
1995-07-11,1995,7,11,1,1,1.1778,5,7,8,9,4,29,5,9,4,7.25,1.479019945774904,4,8,8,1,4,21,1,8,7,5.25,2.947456530637899,1,True,False,False,False,False,True,False,False,False,False,True
1995-07-14,1995,7,14,4,2,1.1872,0,2,4,5,4,11,0,5,5,2.75,1.920286436967152,4,2,1,4,4,11,1,4,3,2.75,1.299038105676658,2,True,False,False,False,False,True,False,True,False,False,False
1995-07-14,1995,7,14,4,4,1.217,1,2,4,4,4,11,1,4,3,2.75,1.299038105676658,4,2,1,4,4,11,1,4,3,2.75,1.299038105676658,4,True,False,False,True,False,False,False,False,True,False,False
1995-07-14,1995,7,14,4,0,1.1801,5,7,8,9,4,29,5,9,4,7.25,1.479019945774904,4,2,1,4,4,11,1,4,3,2.75,1.299038105676658,0,False,False,False,False,False,True,False,False,False,True,False
1995-07-14,1995,7,14,4,1,1.1712,3,4,6,7,4,20,3,7,4,5.0,1.5811388300841898,4,2,1,4,4,11,1,4,3,2.75,1.299038105676658,1,True,False,False,False,False,True,False,False,False,False,True
1995-07-18,1995,7,18,1,4,1.2099,2,2,7,9,4,20,2,9,7,5.0,3.082207001484488,2,7,9,2,4,20,2,9,7,5.0,3.082207001484488,4,True,False,True,False,False,False,False,True,False,False,False
1995-07-18,1995,7,18,1,1,1.1885,0,2,4,5,4,11,0,5,5,2.75,1.920286436967152,2,7,9,2,4,20,2,9,7,5.0,3.082207001484488,1,True,False,False,False,False,True,False,False,True,False,False
1995-07-18,1995,7,18,1,2,1.1801,5,7,8,9,4,29,5,9,4,7.25,1.479019945774904,2,7,9,2,4,20,2,9,7,5.0,3.082207001484488,2,True,False,False,False,False,True,False,False,False,True,False
1995-07-18,1995,7,18,1,1,1.1725,3,4,6,7,4,20,3,7,4,5.0,1.5811388300841898,2,7,9,2,4,20,2,9,7,5.0,3.082207001484488,1,True,False,False,False,False,True,False,False,False,False,True
1995-07-21,1995,7,21,4,3,1.1899,0,2,4,5,4,11,0,5,5,2.75,1.920286436967152,5,0,9,4,4,18,0,9,9,4.5,3.2015621187164243,3,True,False,False,False,False,True,False,True,False,False,False
1995-07-21,1995,7,21,4,4,1.2364,0,4,5,9,4,18,0,9,9,4.5,3.2015621187164243,5,0,9,4,4,18,0,9,9,4.5,3.2015621187164243,4,True,False,False,True,False,False,False,False,True,False,False
1995-07-21,1995,7,21,4,2,1.1764,5,7,8,9,4,29,5,9,4,7.25,1.479019945774904,5,0,9,4,4,18,0,9,9,4.5,3.2015621187164243,2,True,False,False,False,False,True,False,False,False,True,False
1995-07-21,1995,7,21,4,2,1.1707,1,4,6,9,4,20,1,9,8,5.0,2.9154759474226504,5,0,9,4,4,18,0,9,9,4.5,3.2015621187164243,2,True,False,False,False,False,True,False,False,False,False,True
1995-07-25,1995,7,25,1,4,1.2222,0,4,8,9,4,21,0,9,9,5.25,3.5619517121937516,0,9,4,8,4,21,0,9,9,5.25,3.5619517121937516,4,True,False,True,False,False,False,False,True,False,False,False
1995-07-25,1995,7,25,1,2,1.1748,5,7,8,9,4,29,5,9,4,7.25,1.479019945774904,0,9,4,8,4,21,0,9,9,5.25,3.5619517121937516,2,True,False,False,False,False,True,False,False,True,False,False
1995-07-25,1995,7,25,1,2,1.1711,1,4,6,9,4,20,1,9,8,5.0,2.9154759474226504,0,9,4,8,4,21,0,9,9,5.25,3.5619517121937516,2,True,False,False,False,False,True,False,False,False,True,False
1995-07-25,1995,7,25,1,1,1.1709,2,2,7,9,4,20,2,9,7,5.0,3.082207001484488,0,9,4,8,4,21,0,9,9,5.25,3.5619517121937516,1,True,False,False,False,False,True,False,False,False,False,True
1995-07-28,1995,7,28,4,1,1.15,2,3,5,8,4,18,2,8,6,4.5,2.29128784747792,0,0,8,4,4,12,0,8,8,3.0,3.3166247903554,1,True,False,False,False,True,False,False,True,False,False,False
1995-07-28,1995,7,28,4,4,1.2366,0,0,4,8,4,12,0,8,8,3.0,3.3166247903554,0,0,8,4,4,12,0,8,8,3.0,3.3166247903554,4,True,False,False,True,False,False,False,False,True,False,False
1995-07-28,1995,7,28,4,2,1.1883,0,2,4,5,4,11,0,5,5,2.75,1.920286436967152,0,0,8,4,4,12,0,8,8,3.0,3.3166247903554,2,True,False,False,False,False,True,False,False,False,True,False
1995-07-28,1995,7,28,4,1,1.1748,5,7,8,9,4,29,5,9,4,7.25,1.479019945774904,0,0,8,4,4,12,0,8,8,3.0,3.3166247903554,1,True,False,False,False,False,True,False,False,False,False,True
1995-08-01,1995,8,1,1,2,1.1356,1,2,5,9,4,17,1,9,8,4.25,3.112474899497183,2,3,4,1,4,10,1,4,3,2.5,1.118033988749895,2,True,False,False,False,True,False,False,True,False,False,False
1995-08-01,1995,8,1,1,4,1.2193,1,2,3,4,4,10,1,4,3,2.5,1.118033988749895,2,3,4,1,4,10,1,4,3,2.5,1.118033988749895,4,True,False,False,True,False,False,False,False,True,False,False
1995-08-01,1995,8,1,1,2,1.1896,0,2,4,5,4,11,0,5,5,2.75,1.920286436967152,2,3,4,1,4,10,1,4,3,2.5,1.118033988749895,2,True,False,False,False,False,True,False,False,False,True,False
